OptName;LfdNr;Name;Typ;Startzeit;Endzeit;Dauer;Fval_Opt;Masse_fval;Masse_phys;Energie_fval;Energie_phys;Antriebskraft_fval;Antriebskraft_phys;Kondition_fval;Kondition_phys;Nachgiebigk_fval;Nachgiebigk_phys;Steifigk_phys;Materialspannung;num_succ;num_fail;comptime_sum
IFToMMDACH_Vgl_Winkel10_KondLim0_20200129_Wdh1;1;P6RRRRRR10V3G1P1A1;2;29.01.2020 09:25:12;29.01.2020 11:32:18;7626.205967;381.53729222106;70.6967367946915;11.1508933075977;392.70092119395;70.9168969043819;256.724605564105;42.6643718290267;78.6197377147304;11.9716974937832;99.1376932829067;0.000738230174818187;1354.59106673103;0.264210254301852;83;3017;7601.74785299999
IFToMMDACH_Vgl_Winkel10_KondLim0_20200129_Wdh1;2;P6RRRRRR10G1P1A1;2;29.01.2020 09:25:12;29.01.2020 11:39:17;8044.975086;440.930927915909;82.3979971931466;13.0158097871658;446.171835520823;84.3734032197597;564.888938861063;122.787051787802;98.1701750711075;22.3938809410943;98.7556841222234;0.000511557163032911;1954.81575132526;0.700004977786252;81;3019;8023.22280500002
IFToMMDACH_Vgl_Winkel10_KondLim0_20200129_Wdh1;3;P6PRRRRR6V2G8P3A1;2;29.01.2020 09:25:12;29.01.2020 11:34:02;7730.296209;374.128148717658;41.6835246549551;6.55700570861223;373.786117589251;66.5424083899569;286.006274708607;48.213976753842;90.3929198084662;17.4443635704511;95.0185142818591;0.000127536232521638;7840.90905171078;0.112921023286509;700;2400;7707.50553300001
IFToMMDACH_Vgl_Winkel10_KondLim0_20200129_Wdh1;4;P6PRRRRR6G8P3A1;2;29.01.2020 09:25:12;29.01.2020 11:32:37;7644.784887;417.985538672948;48.2815894241773;7.59862848809332;418.15574017279;77.1049907694063;341.721632481867;59.5054387775935;83.6046230450167;14.0373407741297;93.6014147617895;9.91585782058718e-05;10084.8561777864;0.0975910033250584;247;2853;7621.37957199999
IFToMMDACH_Vgl_Winkel10_KondLim0_20200129_Wdh2;1;P6RRRRRR10V3G1P1A1;2;29.01.2020 18:34:01;29.01.2020 20:23:45;6584.055311;359.749762859201;61.8274268433651;9.74247901017272;394.648228183092;71.377614507837;491.924626045109;97.4946913370739;117.939188739197;42.442362827259;96.3915907351677;0.000176237732944394;5674.15378814206;0.485686102970293;144;2956;6560.539837
IFToMMDACH_Vgl_Winkel10_KondLim0_20200129_Wdh2;2;P6RRRRRR10G1P1A1;2;29.01.2020 18:34:01;29.01.2020 20:21:16;6434.629659;365.772878593798;84.6017021352981;13.3679913262808;380.185281709063;68.0024840492529;572.01468899022;125.633142582167;140.113671422069;87.7313520132616;99.2386350862541;0.000836116044741136;1196.00623177803;0.673656331042118;26;3074;6410.52541100001
IFToMMDACH_Vgl_Winkel10_KondLim0_20200129_Wdh2;3;P6PRRRRR6V2G8P3A1;2;29.01.2020 18:34:01;29.01.2020 20:41:48;7666.324893;374.128148717658;41.6835246549551;6.55700570861223;373.786117589251;66.5424083899569;286.006274708607;48.213976753842;90.3929198084662;17.4443635704511;95.0185142818591;0.000127536232521638;7840.90905171078;0.112921023286509;700;2400;7643.730612
IFToMMDACH_Vgl_Winkel10_KondLim0_20200129_Wdh2;4;P6PRRRRR6G8P3A1;2;29.01.2020 18:34:01;29.01.2020 20:45:01;7859.84384;384.746477134344;43.5288445884683;6.84817028378656;384.497982671057;68.9977918638018;623.78441058278;149.043711350996;158.712209060277;162.719083418981;94.6840277185661;0.000119477563706331;8369.77227337799;0.213555752305729;237;2863;7837.87912499999
IFToMMDACH_Vgl_Winkel10_KondLim0_20200129_Wdh3;1;P6RRRRRR10V3G1P1A1;2;30.01.2020 03:43:12;30.01.2020 05:33:19;6607.271875;356.667426662492;55.3282598439013;8.7128906636227;375.185286187917;66.8599708246842;290.018116016649;48.993023158045;148.312338599607;115.069390845746;95.5404022807939;0.000142519154797429;7016.60069077282;0.40720976459678;168;2932;6582.86958600002
IFToMMDACH_Vgl_Winkel10_KondLim0_20200129_Wdh3;2;P6RRRRRR10G1P1A1;2;30.01.2020 03:43:12;30.01.2020 05:36:41;6809.210821;443.659548601331;59.8009556747981;9.42123886371722;440.207963634432;82.7822328271162;594.465360055036;135.151529919318;110.662070916275;33.5150905904332;97.4517776266601;0.000249695531725562;4004.87743248481;0.715448874813716;49;3051;6786.22657500001
IFToMMDACH_Vgl_Winkel10_KondLim0_20200129_Wdh3;3;P6PRRRRR6V2G8P3A1;2;30.01.2020 03:43:12;30.01.2020 05:51:39;7707.670899;374.128148717658;41.6835246549551;6.55700570861223;373.786117589251;66.5424083899569;286.006274708607;48.213976753842;90.3929198084662;17.4443635704511;95.0185142818591;0.000127536232521638;7840.90905171078;0.112921023286509;700;2400;7685.79088199999
IFToMMDACH_Vgl_Winkel10_KondLim0_20200129_Wdh3;4;P6PRRRRR6G8P3A1;2;30.01.2020 03:43:12;30.01.2020 05:49:47;7595.684903;417.985538672948;48.2815894241773;7.59862848809332;418.15574017279;77.1049907694063;341.721632481867;59.5054387775935;83.6046230450167;14.0373407741297;93.6014147617895;9.91585782058718e-05;10084.8561777864;0.0975910033250584;247;2853;7573.011181
IFToMMDACH_Vgl_Winkel10_KondLim1_20200129_Wdh1;1;P6RRRRRR10V3G1P1A1;2;29.01.2020 07:36:48;29.01.2020 08:56:09;4760.453397;356.739653435849;61.8820277680565;9.75113718218761;371.848393720933;66.1041429136633;276.690121154817;46.4229326613129;172.121455814295;255.46410039944;97.6341980524051;0.000268968705012611;3717.90465345444;0.503033877033631;183;2917;4732.88805599999
IFToMMDACH_Vgl_Winkel10_KondLim1_20200129_Wdh1;2;P6RRRRRR10G1P1A1;2;29.01.2020 07:36:48;29.01.2020 08:51:53;4505.135165;438.454851090576;62.6141722807368;9.86724876682893;439.653425767281;82.6355386967133;175.010038721776;28.2046191421617;90.0037164567031;17.2280804174216;97.8098167851597;0.000290554955862454;3441.68970386928;0.178209581573423;34;3066;4475.310553
IFToMMDACH_Vgl_Winkel10_KondLim1_20200129_Wdh1;3;P6PRRRRR6V2G8P3A1;2;29.01.2020 07:36:48;29.01.2020 09:11:44;5696.009573;369.815712562917;39.4984390855812;6.2123737740582;369.773620607815;65.6368310075882;519.429451615649;106.298114467576;81.3490498135684;13.0613460683274;95.9920391489842;0.000158628908234011;6304.02119722586;0.20414642969675;525;2575;5670.205515
IFToMMDACH_Vgl_Winkel10_KondLim1_20200129_Wdh1;4;P6PRRRRR6G8P3A1;2;29.01.2020 07:36:48;29.01.2020 09:14:49;5880.698573;447.634092064381;55.0591746387337;8.67030355049891;447.348431918623;84.6902875547755;398.620841680592;72.3237795114446;95.3065120203187;20.4240516191424;97.8436458918425;0.000295116783035142;3388.48909138767;0.322919796541723;148;2952;5855.470914
IFToMMDACH_Vgl_Winkel10_KondLim1_20200129_Wdh2;1;P6RRRRRR10V3G1P1A1;2;29.01.2020 16:34:09;29.01.2020 17:51:37;4647.326736;329.042228606778;65.4601482823106;10.3188483903656;345.610528785423;60.3356347751675;682.035800681998;183.285251049066;142.840460788473;95.997111869991;98.0899891235789;0.000333206869403557;3001.13860734627;0.996136650331472;72;3028;4623.03937899999
IFToMMDACH_Vgl_Winkel10_KondLim1_20200129_Wdh2;2;P6RRRRRR10G1P1A1;2;29.01.2020 16:34:09;29.01.2020 18:10:31;5781.653412;432.355448202408;74.6636691904705;11.7822125058351;473.091375968496;91.8845946167439;217.874999392808;35.6256071112674;126.366178379058;55.8620019411041;98.4569231941822;0.000412484389442909;2424.33417019872;0.480960747828893;91;3009;5759.156648
IFToMMDACH_Vgl_Winkel10_KondLim1_20200129_Wdh2;3;P6PRRRRR6V2G8P3A1;2;29.01.2020 16:34:09;29.01.2020 18:23:49;6579.967472;369.95633998517;40.0353789719455;6.29704605807139;370.84489886141;65.8778700157712;244.754801484369;40.4593424684571;86.5434087834625;15.4207560338388;96.7968409135157;0.000198579727142299;5035.76077170967;0.0826103103698636;646;2454;6558.083815
IFToMMDACH_Vgl_Winkel10_KondLim1_20200129_Wdh2;4;P6PRRRRR6G8P3A1;2;29.01.2020 16:34:09;29.01.2020 18:06:00;5510.956236;451.749306137578;55.5454314119441;8.74726388550733;451.663701698485;85.86104510283;885.983630179864;552.37553130631;127.246165071396;57.4926162721999;97.851879077386;0.000296248752422441;3375.54164135021;3.10012112353167;250;2850;5483.54120700001
IFToMMDACH_Vgl_Winkel10_KondLim1_20200129_Wdh3;1;P6RRRRRR10V3G1P1A1;2;30.01.2020 01:42:22;30.01.2020 03:08:40;5178.766028;372.768352275854;58.7813245424511;9.25967821513989;376.247786484959;67.1017452918086;364.672293253133;64.4962689866539;115.645397418134;39.3936449271198;97.4003879692734;0.000244754170375583;4085.73222047849;0.317707793142258;79;3021;5154.41780200001
IFToMMDACH_Vgl_Winkel10_KondLim1_20200129_Wdh3;2;P6RRRRRR10G1P1A1;2;30.01.2020 01:42:22;30.01.2020 03:21:36;5954.183328;461.096172672221;71.8351066608977;11.3319677517909;457.488120691745;87.46304515951;366.684925474945;64.944837041524;93.1985190592029;19.0871535268632;97.5068992599097;0.000255222054749582;3918.15668509203;0.509895089339688;49;3051;5931.843116
IFToMMDACH_Vgl_Winkel10_KondLim1_20200129_Wdh3;3;P6PRRRRR6V2G8P3A1;2;30.01.2020 01:42:22;30.01.2020 03:33:04;6642.521611;369.95633998517;40.0353789719455;6.29704605807139;370.84489886141;65.8778700157712;244.754801484369;40.4593424684571;86.5434087834625;15.4207560338388;96.7968409135157;0.000198579727142299;5035.76077170967;0.0826103103698636;646;2454;6620.72346700002
IFToMMDACH_Vgl_Winkel10_KondLim1_20200129_Wdh3;4;P6PRRRRR6G8P3A1;2;30.01.2020 01:42:22;30.01.2020 03:21:05;5923.651682;418.408100244845;48.4482788477901;7.62496370748394;416.824474787915;76.7720899370606;505.25204678529;101.663742608229;127.993483145326;58.9154615490337;95.1071875820373;0.000129856971611224;7700.78023222256;0.205595390078169;246;2854;5900.14435500001
IFToMMDACH_Vgl_Winkel10_KondLim1_20200129_Wdh4;1;P6RRRRRR10V3G1P1A1;2;30.01.2020 11:16:05;30.01.2020 12:43:59;5273.47961;372.768352275854;58.7813245424511;9.25967821513989;376.247786484959;67.1017452918086;364.672293253133;64.4962689866539;115.645397418134;39.3936449271198;97.4003879692734;0.000244754170375583;4085.73222047849;0.317707793142258;79;3021;5248.827635
IFToMMDACH_Vgl_Winkel10_KondLim1_20200129_Wdh4;2;P6RRRRRR10G1P1A1;2;30.01.2020 11:16:05;30.01.2020 12:57:27;6081.270026;461.096172672221;71.8351066608977;11.3319677517909;457.488120691745;87.46304515951;366.684925474945;64.944837041524;93.1985190592029;19.0871535268632;97.5068992599097;0.000255222054749582;3918.15668509203;0.509895089339688;49;3051;6057.539198
IFToMMDACH_Vgl_Winkel10_KondLim1_20200129_Wdh4;3;P6PRRRRR6V2G8P3A1;2;30.01.2020 11:16:05;30.01.2020 13:09:45;6820.099934;369.95633998517;40.0353789719455;6.29704605807139;370.84489886141;65.8778700157712;244.754801484369;40.4593424684571;86.5434087834625;15.4207560338388;96.7968409135157;0.000198579727142299;5035.76077170967;0.0826103103698636;646;2454;6796.97085100001
IFToMMDACH_Vgl_Winkel10_KondLim1_20200129_Wdh4;4;P6PRRRRR6G8P3A1;2;30.01.2020 11:16:05;30.01.2020 12:50:22;5656.339815;451.749306137578;55.5454314119441;8.74726388550733;451.663701698485;85.86104510283;885.983630179864;552.37553130631;127.246165071396;57.4926162721999;97.851879077386;0.000296248752422441;3375.54164135021;3.10012112353167;250;2850;5628.37379
IFToMMDACH_Vgl_Winkel45_KondLim0_20200129_Wdh1;1;P6RRRRRR10V3G1P1A1;2;29.01.2020 14:09:52;29.01.2020 15:44:15;5662.49794;377.125091354028;60.9849750470029;9.60890809277436;391.743597638529;70.6911342511446;514.830541037399;104.771162861714;157.344030667292;155.443365715202;98.3305405376381;0.000381245455836804;2622.98208330137;0.908242888963443;48;3052;5636.86241799998
IFToMMDACH_Vgl_Winkel45_KondLim0_20200129_Wdh1;2;P6RRRRRR10G1P1A1;2;29.01.2020 14:09:52;29.01.2020 15:51:51;6118.279809;545.106564397519;107.126981589;16.9881176763175;564.698781589058;122.712175678849;576.5877870191;127.502189164109;64.3978018186312;7.61443271047266;99.5391095948938;0.00138125819715991;723.977603938326;0.72898233786436;10;3090;6094.316896
IFToMMDACH_Vgl_Winkel45_KondLim0_20200129_Wdh1;3;P6PRRRRR6V2G8P3A1;2;29.01.2020 14:09:52;29.01.2020 16:23:41;8028.191783;372.240487209588;41.2020169443571;6.48104921899526;373.1673508026;66.4022661356835;368.323621674888;65.311425918643;91.4560243667;18.0492777570525;96.580599460611;0.000185999692011419;5376.35298846951;0.119249818158823;709;2391;8005.33146100001
IFToMMDACH_Vgl_Winkel45_KondLim0_20200129_Wdh1;4;P6PRRRRR6G8P3A1;2;29.01.2020 14:09:52;29.01.2020 15:57:20;6447.424865;414.637739218306;49.6633713724446;7.81696786934282;414.294326620253;76.1423271998049;623.361290572314;148.829817382578;135.113677168725;74.4125263507843;96.4150359531449;0.000177392770003211;5637.2083258066;0.476279065064333;157;2943;6423.622712
IFToMMDACH_Vgl_Winkel45_KondLim0_20200129_Wdh2;1;P6RRRRRR10V3G1P1A1;2;29.01.2020 23:16:26;30.01.2020 01:19:26;7379.544505;388.784522701949;71.3630744640264;11.2568752604517;383.748652686754;68.8241927751843;378.147124918898;67.5352971286934;117.121480835646;41.3289028342895;98.855205469788;0.000556039650448317;1798.43289807432;0.364049184865268;170;2930;7355.19029499999
IFToMMDACH_Vgl_Winkel45_KondLim0_20200129_Wdh2;2;P6RRRRRR10G1P1A1;2;29.01.2020 23:16:26;30.01.2020 00:34:36;4689.653014;23717.1632008224;118.410531450218;18.8173842615548;632.465808267948;153.528065055161;636.726553931424;155.798244421787;103.425861123124;26.5256043770352;99.7469694684365;0.00251596681285044;397.461522501984;1.28550693580446;0;3100;4663.27812099999
IFToMMDACH_Vgl_Winkel45_KondLim0_20200129_Wdh2;3;P6PRRRRR6V2G8P3A1;2;29.01.2020 23:16:26;30.01.2020 01:31:35;8108.626099;372.240487209588;41.2020169443571;6.48104921899526;373.1673508026;66.4022661356835;368.323621674888;65.311425918643;91.4560243667;18.0492777570525;96.580599460611;0.000185999692011419;5376.35298846951;0.119249818158823;709;2391;8085.74121500001
IFToMMDACH_Vgl_Winkel45_KondLim0_20200129_Wdh2;4;P6PRRRRR6G8P3A1;2;29.01.2020 23:16:26;30.01.2020 01:24:18;7671.45621;415.090688663684;48.3278789374071;7.60594165119333;415.063949326209;76.3334843338201;555.131309279427;119.01419890594;143.220302856743;97.2100803362632;97.8016782235498;0.000289478421106456;3454.48892590252;0.397868148710322;188;2912;7647.712027
IFToMMDACH_Vgl_Winkel45_KondLim0_20200129_Wdh3;1;P6RRRRRR10V3G1P1A1;2;30.01.2020 08:26:06;30.01.2020 10:35:03;7736.835784;388.784522701949;71.3630744640264;11.2568752604517;383.748652686754;68.8241927751843;378.147124918898;67.5352971286934;117.121480835646;41.3289028342895;98.855205469788;0.000556039650448317;1798.43289807432;0.364049184865268;170;2930;7711.776716
IFToMMDACH_Vgl_Winkel45_KondLim0_20200129_Wdh3;2;P6RRRRRR10G1P1A1;2;30.01.2020 08:26:06;30.01.2020 11:04:43;9516.837306;607.226360782232;114.702484210125;18.2149545243432;610.142816114564;142.353479973763;569.927413732259;124.791241767114;101.874546247945;25.2312943450422;99.6330205899194;0.00173473689083505;576.456294486612;0.617682344221438;35;3065;9493.88458300001
IFToMMDACH_Vgl_Winkel45_KondLim0_20200129_Wdh3;3;P6PRRRRR6V2G8P3A1;2;30.01.2020 08:26:06;30.01.2020 10:48:44;8557.879624;372.240487209588;41.2020169443571;6.48104921899526;373.1673508026;66.4022661356835;368.323621674888;65.311425918643;91.4560243667;18.0492777570525;96.580599460611;0.000185999692011419;5376.35298846951;0.119249818158823;709;2391;8533.59087800001
IFToMMDACH_Vgl_Winkel45_KondLim0_20200129_Wdh3;4;P6PRRRRR6G8P3A1;2;30.01.2020 08:26:06;30.01.2020 10:20:01;6835.135419;414.637739218306;49.6633713724446;7.81696786934282;414.294326620253;76.1423271998049;623.361290572314;148.829817382578;135.113677168725;74.4125263507843;96.4150359531449;0.000177392770003211;5637.2083258066;0.476279065064333;157;2943;6808.68835500002
IFToMMDACH_Vgl_Winkel45_KondLim1_20200129_Wdh1;1;P6RRRRRR10V3G1P1A1;2;29.01.2020 11:49:30;29.01.2020 13:07:19;4669.04047;368.864325252572;53.2615362090234;8.38587733430735;376.437708955104;67.1450196246069;549.383606070947;116.855660085894;128.459139616118;59.8201466445233;95.4848666738104;0.000140760402274248;7104.2706886534;0.597636922157262;110;2990;4644.764027
IFToMMDACH_Vgl_Winkel45_KondLim1_20200129_Wdh1;2;P6RRRRRR10G1P1A1;2;29.01.2020 11:49:30;29.01.2020 12:55:14;3943.710496;11716.9576787046;140.066959095689;22.3636919773459;727.572223476875;219.242350601845;701.128491652278;197.124105986297;98.144486345041;22.3753793950776;99.6122318833618;0.00164173347932962;609.112266144647;1.03020489228925;0;3100;3918.62742100001
IFToMMDACH_Vgl_Winkel45_KondLim1_20200129_Wdh1;3;P6PRRRRR6V2G8P3A1;2;29.01.2020 11:49:30;29.01.2020 13:59:11;7780.512452;368.111159996166;40.3663192315808;6.34923787662789;368.892274968234;65.4389260089004;637.386691939399;156.154211846655;91.7211090720082;18.203398855776;96.9218710618463;0.000206659176523017;4838.88505134262;0.242106171148061;825;2275;7757.38814300004
IFToMMDACH_Vgl_Winkel45_KondLim1_20200129_Wdh1;4;P6PRRRRR6G8P3A1;2;29.01.2020 11:49:30;29.01.2020 13:18:43;5353.110095;474.314145534675;64.794284622582;10.2131524418015;475.755155013598;92.6592702910384;477.594535684323;93.1977096820315;142.588043789773;95.1996187556825;98.740990104487;0.000505585203516117;1977.90598507522;0.536312890217565;30;3070;5329.27483899999
IFToMMDACH_Vgl_Winkel45_KondLim1_20200129_Wdh2;1;P6RRRRRR10V3G1P1A1;2;29.01.2020 20:55:04;29.01.2020 22:30:22;5717.914597;397.622363280989;70.133338525348;11.0613033216203;406.365930885502;74.1932853598659;545.411075590224;115.390230844448;126.510180268647;56.1255755078404;98.2163378268116;0.0003568238385299;2802.50334204116;0.949037879761613;115;2985;5693.70146099998
IFToMMDACH_Vgl_Winkel45_KondLim1_20200129_Wdh2;2;P6RRRRRR10G1P1A1;2;29.01.2020 20:55:04;29.01.2020 21:38:38;2613.692401;61966.9298951636;193.150052177812;31.3064861474158;819.569362675613;343.335214166172;664.04286116406;171.568171089164;73.1750295192364;10.0647503836333;99.8390298665428;0.00395488530684184;252.851833217522;2.27401550197198;0;3100;2588.353596
IFToMMDACH_Vgl_Winkel45_KondLim1_20200129_Wdh2;3;P6PRRRRR6V2G8P3A1;2;29.01.2020 20:55:04;29.01.2020 23:05:30;7826.05607;368.111159996166;40.3663192315808;6.34923787662789;368.892274968234;65.4389260089004;637.386691939399;156.154211846655;91.7211090720082;18.203398855776;96.9218710618463;0.000206659176523017;4838.88505134262;0.242106171148061;825;2275;7803.22824099998
IFToMMDACH_Vgl_Winkel45_KondLim1_20200129_Wdh2;4;P6PRRRRR6G8P3A1;2;29.01.2020 20:55:04;29.01.2020 22:49:06;6841.517897;456.55221303034;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;195;2905;6823.594683
IFToMMDACH_Vgl_Winkel45_KondLim1_20200129_Wdh3;1;P6RRRRRR10V3G1P1A1;2;30.01.2020 06:01:58;30.01.2020 08:00:29;7110.595253;371.016827448082;84.5965423534872;13.3671663467095;394.784004720361;71.4098131126655;324.416213006463;55.8822913864686;86.0813030842556;15.1943972276883;99.5998947627403;0.00159110986578542;628.492112017904;0.363710278856211;226;2874;7087.003327
IFToMMDACH_Vgl_Winkel45_KondLim1_20200129_Wdh3;2;P6RRRRRR10G1P1A1;2;30.01.2020 06:01:58;30.01.2020 07:33:35;5497.064175;623.970595514305;138.074638573019;22.0353158879007;623.868779802757;149.086412025524;591.253517441016;133.735116817402;69.8885499270514;9.06550582276053;99.8333341887345;0.00381972951205161;261.798642245454;0.774147393619342;17;3083;5471.87814899999
IFToMMDACH_Vgl_Winkel45_KondLim1_20200129_Wdh3;3;P6PRRRRR6V2G8P3A1;2;30.01.2020 06:01:58;30.01.2020 08:15:03;7984.524691;368.111159996166;40.3663192315808;6.34923787662789;368.892274968234;65.4389260089004;637.386691939399;156.154211846655;91.7211090720082;18.203398855776;96.9218710618463;0.000206659176523017;4838.88505134262;0.242106171148061;825;2275;7961.534555
IFToMMDACH_Vgl_Winkel45_KondLim1_20200129_Wdh3;4;P6PRRRRR6G8P3A1;2;30.01.2020 06:01:58;30.01.2020 07:33:50;5511.925557;474.314145534675;64.794284622582;10.2131524418015;475.755155013598;92.6592702910384;477.594535684323;93.1977096820315;142.588043789773;95.1996187556825;98.740990104487;0.000505585203516117;1977.90598507522;0.536312890217565;30;3070;5486.985146
